step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
129,256,92.0499152933359,7824.90335748705,-107.803300763817,7104.62815144045,-13.0565307863883,68.8477103015225,-13.0520816356558,38,-26.1130615727767,0,-87.2481532252648,0.664916751581703,0.450118527271999,1.61840039370449,2,
130,258,91.8348695911979,7824.24568942197,-107.238150913318,7089.4355715151,-13.0790490793778,68.944073877213,-13.3375660970307,38,-26.1580981587555,0,-87.190894805301,0.669169573364289,0.464760787580693,1.62232056320071,2,
131,260,91.620977371335,7823.55685249258,-106.649691341124,7074.24565250259,-13.1016320996796,69.039974856145,-13.6254736812514,38,-26.2032641993592,0,-87.1307071851094,0.673429175521964,0.479760241850412,1.62624208104673,2,
132,262,91.408285927033,7822.83607175312,-106.037246672039,7059.05854883704,-13.1242708748602,69.1354059662671,-13.9158247041671,38,-26.2485417497204,0,-87.0675662907745,0.677694073961586,0.495112339323615,1.63016440468265,2,
133,264,91.1968438943317,7822.08259530695,-105.400151887859,7043.87436736278,-13.1469776553864,69.2303614372455,-14.2086404191114,38,-26.2939553107729,0,-87.0014413147825,0.681960376636198,0.510815314061873,1.63408701863273,2,
134,266,90.9867012468157,7821.29564588131,-104.737734696561,7028.69309585031,-13.1697428917578,69.3248349285139,-14.5039409922334,38,-26.3394857835157,0,-86.9323095553327,0.68622673150872,0.526860551458127,1.63800942292468,2,
135,268,90.7779092885973,7820.47448114263,-104.04933933148,7013.51478413312,-13.1925587596534,69.4188153059662,-14.801746789402,38,-26.3851175193069,0,-86.860147211053,0.690490439718955,0.543244658795062,1.64193112204927,2,
136,270,90.5705206250139,7819.61836335946,-103.334306758185,6998.33971338214,-13.2154306356054,69.512297613402,-15.1020779744854,38,-26.4308612712108,0,-86.784948272435,0.694752578926396,0.559977064530833,1.64585155330747,2,
137,272,90.3645892151678,7818.72652047924,-102.591954820011,6983.16784214009,-13.2383516727307,69.6052778301536,-15.4049548555093,38,-26.4767033454614,0,-86.7066960057708,0.699012583695342,0.57705529626695,1.64977022464135,2,
138,274,90.1601703676162,7817.79820190228,-101.82161618003,6967.99907246132,-13.2613250252203,69.6977446203317,-15.7103973456574,38,-26.5226500504406,0,-86.6253573433475,0.703265791339213,0.594470888995824,1.65368667575588,2,
139,276,89.9573207130907,7816.83267047053,-101.022635989875,6952.83367978404,-13.2843465397688,69.7896906626908,-16.0184248479592,38,-26.5686930795376,0,-86.5409144500398,0.707510596300597,0.612214209534705,1.65760034265522,2,
140,278,89.7560981757957,7815.82920899769,-100.194376621045,6937.67174161713,-13.3074120095747,69.8811096285667,-16.3290565273913,38,-26.6148240191493,0,-86.4533355756852,0.711742100342204,0.630272440577379,1.66151073419494,2,
141,280,89.556561920953,7814.78713414319,-99.33623636582,6922.51328482226,-13.330523809335,69.9719935808718,-16.6423117902714,38,-26.66104761867,0,-86.3625923358275,0.715955556583528,0.648629088979365,1.66541739858802,2,
142,282,89.3587723020036,7813.70577276755,-98.4476224806226,6907.35839613159,-13.3536763384352,70.062333384528,-16.9582091501284,38,-26.7073526768703,0,-86.2686769402488,0.720150317156055,0.667286265872698,1.66931987355425,2,
