step,time,alt,vel,surfv,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,hdot_ref,entry_phase,
117,232,80.9946660244735,7184.77127199799,6903.78037616845,-328.07758184359,3504.05046550785,-6.23879220957679,17.9511606538796,-16.6383351003336,40,0,0,-53.9562987974941,0.801206977027237,4.92228864652834,10.6548661138294,-24.2719679641539,2,
118,234,80.3387196854809,7182.50056975249,6901.51641346278,-327.808269737985,3490.52286457404,-6.26346233613699,18.0482905781883,-16.559909669863,40,0,0,-54.3704746125726,0.806739070907633,5.43639784969987,10.7189615814076,-24.4247161579825,2,
119,236,79.6836770863896,7179.90242058552,6898.92385889294,-327.167972901438,3476.99868137045,-6.28845227612797,18.1453569652993,-16.4814069310194,40,0,0,-54.7507992690393,0.812189518474108,5.99793578926058,10.7828326054518,-24.5779772811756,2,
120,238,79.0303152907686,7176.94633830472,6895.97209933534,-326.12123736241,3463.4787059643,-6.31375363234882,18.2423549595392,-16.4028302650799,40,0,0,-55.0964807751804,0.817557816084775,6.60962307681689,10.8463291459949,-24.7315003098373,2,
121,240,78.3794850480556,7173.59936425967,6892.62804066948,-324.629590763759,3449.96360179202,-6.33942997720462,18.3392800275904,-16.3241824604407,40,0,0,-55.4078015730075,0.822869569190545,7.27596757500035,10.9092853260846,-24.885002064314,2,
122,242,77.7321175363306,7169.82574361871,6888.85578365481,-322.651167612916,3436.45396910382,-6.36546841788077,18.4361244234083,-16.2454665979808,40,0,0,-55.6831305671332,0.828115846443864,8.00112823284979,10.9715174981695,-25.0381627030502,2,
123,244,77.0892304831771,7165.58750882166,6884.61720984642,-320.141418345436,3422.95073047927,-6.39188699346876,18.5328844690681,-16.1666885003312,40,0,0,-55.9208783962685,0.833291324334845,8.78796834551493,11.0328239960125,-25.1906221261084,2,
124,246,76.451932723498,7160.845125702,6879.87263125485,-317.053942309158,3409.45456777266,-6.41869716956184,18.6295505056609,-16.0878524927624,40,0,0,-56.1188497361372,0.838379333500919,9.63826064258286,11.0929909003384,-25.3419897244397,2,
125,248,75.8214269678015,7155.55807822763,6874.58137845088,-313.341435612554,3395.96665251848,-6.4459147844538,18.7261198141089,-16.0089651065589,40,0,0,-56.272081719131,0.84330319674024,10.553263880835,11.1517905574533,-25.4918376421022,2,
126,250,75.1990105674164,7149.68570138068,6868.70263760514,-308.956751504586,3382.48761206617,-6.47355943014326,18.8225804389239,-15.9300299869163,40,0,0,-56.3809286661107,0.848101989007019,11.5311610456393,11.2089917959365,-25.6397200338085,2,
