step,time,alt,speed,hdot,range,az_err,lat,long,pitch,roll,unl_roll,roll_ref,l_d,drag,drag_ref,entry_phase,
73,144,103.808063881421,7848.36273246673,-124.750262995001,8479.60813596812,11.6389659716053,-22.1823849010049,-139.537519999439,40,0,0,0,0.427283125783218,0.0834938391335415,0,1,
74,146,103.558666625221,7848.49522046439,-124.646259907567,8465.04687238384,11.6497771741778,-22.077701319155,-139.447338187728,40,0,0,0,0.431441383830688,0.0863907237453857,0,1,
75,148,103.309481607866,7848.62158039357,-124.537993559685,8450.48497641133,11.6606232767919,-21.9729544869796,-139.357300811296,40,0,0,0,0.435647337310888,0.0893920623685864,0,1,
76,150,103.060517526411,7848.74158869934,-124.425291757009,8435.92334695523,11.6716834437473,-21.8681437504732,-139.267404566515,40,0,0,0,0.439902987878317,0.0925031042450131,0,1,
77,152,102.811783431412,7848.85501062163,-124.307973283932,8421.36172098926,11.6827258889675,-21.7632695984605,-139.17764295791,40,0,0,0,0.444207831898353,0.0957288848548574,0,1,
78,154,102.563288747193,7848.96159947628,-124.185844924895,8406.79966099632,11.693915253963,-21.6583315432407,-139.088021883715,40,0,0,0,0.44856185337421,0.0990744258869832,0,1,
79,156,102.315043293307,7849.06110016762,-124.058705293363,8392.23764903037,11.7051680423549,-21.5533307307563,-138.998537440883,40,0,0,0,0.452963664953378,0.102544872289507,0,1,
80,158,102.06705730241,7849.15324587075,-123.92634235911,8377.67550059687,11.716501608444,-21.4482676306652,-138.90919094975,40,0,0,0,0.457411715078999,0.106145630408131,0,1,
81,160,101.819341441994,7849.23775846299,-123.788533418811,8363.11340031177,11.7278968919346,-21.3431420293531,-138.819981131089,40,0,0,0,0.461903401036388,0.109881425107606,0,1,
82,162,101.571906833933,7849.31435028704,-123.645046612814,8348.5512769509,11.7394290461374,-21.2379577187148,-138.73089883548,40,0,0,0,0.466435756159462,0.11375783189629,0,1,
83,164,101.324765075149,7849.38272088329,-123.495638970589,8333.98871355236,11.7510251524078,-21.1327107177292,-138.641959855429,40,0,0,0,0.471004784509002,0.117780221531417,0,1,
84,166,101.077928259131,7849.44255899959,-123.340056856407,8319.42673652635,11.7626811729395,-21.0274039293868,-138.553151083463,40,0,0,0,0.475606735524861,0.121953811207261,0,1,
85,168,100.83140899644,7849.49354189428,-123.178036558917,8304.86454961106,11.7743772934188,-20.9220379914938,-138.464475191225,40,0,0,0,0.480235846800169,0.126284794119235,0,1,
86,170,100.585220436584,7849.53533407766,-123.009303066665,8290.30245747037,11.7861192775943,-20.816610469642,-138.375929598442,40,0,0,0,0.484886809962097,0.130778734882149,0,1,
87,172,100.339376288657,7849.56758725032,-122.833571743584,8275.74012685564,11.7981814413851,-20.7111253834732,-138.287514336794,40,0,0,0,0.489553228693324,0.135441951738418,0,1,
88,174,100.093890844234,7849.58993908984,-122.650544647493,8261.17789101992,11.8102521303618,-20.6055832630374,-138.19923077929,40,0,0,0,0.494229237811294,0.140280513934749,0,1,
89,176,99.8487789980853,7849.60201832372,-122.459917250687,8246.61594346867,11.8223771835179,-20.4999805255267,-138.111080321806,40,0,0,0,0.498902872922953,0.145299210750989,0,1,
